Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-03-26 00:00:00+03:00,4.556127239188078,4.736730302658446,4.523290318557103,4.69568395614624,91412090,0.0,0.0,AKBNK.IS
2020-03-27 00:00:00+03:00,4.71210244708695,4.720311873021535,4.523290347955183,4.54791784286499,50297989,0.0,0.0,AKBNK.IS
2020-03-30 00:00:00+03:00,4.523289877045252,4.580754286816955,4.482243534539521,4.515080451965332,51150472,0.0,0.0,AKBNK.IS
2020-03-31 00:00:00+03:00,4.613591194152832,4.679265028860826,4.564335818121837,4.613591194152832,55808362,0.0,0.0,AKBNK.IS
2020-04-01 00:00:00+03:00,4.498662194280558,4.547917572620311,4.441197390494038,4.474034309387207,52077446,0.0,0.0,AKBNK.IS
2020-04-02 00:00:00+03:00,4.564335833260302,4.572545258349495,4.424778738319482,4.465825080871582,49515714,0.0,0.0,AKBNK.IS
2020-04-03 00:00:00+03:00,4.482244025176568,4.490453059708135,4.41657018313613,4.43298864364624,35663458,0.0,0.0,AKBNK.IS
2020-04-06 00:00:00+03:00,4.539708609009554,4.588963988113021,4.482243804332031,4.572545528411865,43502806,0.0,0.0,AKBNK.IS
2020-04-07 00:00:00+03:00,4.662846858331852,4.703893203284339,4.572545525751512,4.588963985443115,56933104,0.0,0.0,AKBNK.IS
2020-04-08 00:00:00+03:00,4.5725457124774715,4.63001012802124,4.564336286572948,4.63001012802124,32170961,0.0,0.0,AKBNK.IS
2020-04-09 00:00:00+03:00,4.703892964285349,4.933751779735909,4.638219128855742,4.92554235458374,98587645,0.0,0.0,AKBNK.IS
2020-04-10 00:00:00+03:00,4.950170506113974,5.130773563305673,4.876287241539346,5.015844345092773,65400212,0.0,0.0,AKBNK.IS
2020-04-13 00:00:00+03:00,4.900914468763185,5.040471564722998,4.868077551060516,4.94196081161499,55962350,0.0,0.0,AKBNK.IS
2020-04-14 00:00:00+03:00,5.015844552691716,5.032263013115954,4.925542824634923,4.958379745483398,76705146,0.0,0.0,AKBNK.IS
2020-04-15 00:00:00+03:00,4.950170177237585,4.950170177237585,4.654637530020447,4.679265022277832,75463227,0.0,0.0,AKBNK.IS
2020-04-16 00:00:00+03:00,4.679265307325739,4.703893192530318,4.5971730090554015,4.654637813568115,60566805,0.0,0.0,AKBNK.IS
2020-04-17 00:00:00+03:00,4.7859859550863995,4.827032303926928,4.720312110099147,4.753149032592773,107225881,0.0,0.0,AKBNK.IS
2020-04-20 00:00:00+03:00,4.7695674938395864,4.794195381433303,4.712102683752244,4.753149032592773,38974091,0.0,0.0,AKBNK.IS
2020-04-21 00:00:00+03:00,4.7121019412254235,4.728520791331969,4.638219072980627,4.662846565246582,29325081,0.0,0.0,AKBNK.IS
2020-04-22 00:00:00+03:00,4.6874747302442135,4.712102223988008,4.654637810954517,4.671056270599365,39045415,0.0,0.0,AKBNK.IS
2020-04-24 00:00:00+03:00,4.671055985457316,4.761357703715041,4.646428101769962,4.712101936340332,48424423,0.0,0.0,AKBNK.IS
2020-04-27 00:00:00+03:00,4.802404175729656,4.958379745483398,4.777776680816786,4.958379745483398,72526876,0.0,0.0,AKBNK.IS
2020-04-28 00:00:00+03:00,4.966588704915725,4.983007163797804,4.851659101294232,4.85986852645874,53035146,0.0,0.0,AKBNK.IS
2020-04-29 00:00:00+03:00,4.8927056325206655,4.925542551548567,4.835240828498363,4.917333126068115,35574390,0.0,0.0,AKBNK.IS
2020-04-30 00:00:00+03:00,4.925542564193901,4.9583794833061035,4.802403921799662,4.835240840911865,54537735,0.0,0.0,AKBNK.IS
2020-05-04 00:00:00+03:00,4.761357506416046,4.769566539673715,4.679264825157872,4.703892707824707,43876559,0.0,0.0,AKBNK.IS
2020-05-05 00:00:00+03:00,4.753148762973934,4.761358188855164,4.6792654958307525,4.69568395614624,43965107,0.0,0.0,AKBNK.IS
2020-05-06 00:00:00+03:00,4.6956834809317325,4.720311364636048,4.654637530020447,4.679265022277832,45419506,0.0,0.0,AKBNK.IS
2020-05-07 00:00:00+03:00,4.679265023906196,4.720311366278697,4.638219072980627,4.662846565246582,44551662,0.0,0.0,AKBNK.IS
2020-05-08 00:00:00+03:00,4.671056286618799,4.695683780447054,4.572545528411865,4.572545528411865,70760793,0.0,0.0,AKBNK.IS
2020-05-11 00:00:00+03:00,4.588963988113021,4.621800907515333,4.539708609009554,4.572545528411865,34436036,0.0,0.0,AKBNK.IS
2020-05-12 00:00:00+03:00,4.58896350765504,4.621800423619373,4.556126591690708,4.605381965637207,93513793,0.0,0.0,AKBNK.IS
2020-05-13 00:00:00+03:00,4.6053821638469925,4.621800622535789,4.5725452464694,4.580754280090332,66821776,0.0,0.0,AKBNK.IS
2020-05-14 00:00:00+03:00,4.54791708858772,4.556126513160763,4.441196917819623,4.457615375518799,67275420,0.0,0.0,AKBNK.IS
2020-05-15 00:00:00+03:00,4.49045229091715,4.515080173189369,4.457615375518799,4.457615375518799,49790529,0.0,0.0,AKBNK.IS
2020-05-18 00:00:00+03:00,4.515080453653125,4.539708337455156,4.482243536215039,4.498661994934082,52653161,0.0,0.0,AKBNK.IS
2020-05-20 00:00:00+03:00,4.523290157318115,4.556127076778573,4.506871306140929,4.523290157318115,56549663,0.0,0.0,AKBNK.IS
2020-05-21 00:00:00+03:00,4.515080451965332,4.547917369391143,4.490452568172507,4.515080451965332,61231935,0.0,0.0,AKBNK.IS
2020-05-22 00:00:00+03:00,4.498662271999293,4.539708617048344,4.482243812269064,4.523290157318115,43793107,0.0,0.0,AKBNK.IS
2020-05-27 00:00:00+03:00,4.605382162186486,4.638219079552239,4.572545244820734,4.597172737121582,73980114,0.0,0.0,AKBNK.IS
2020-05-28 00:00:00+03:00,4.621800615940746,4.687474450602218,4.605382157275378,4.646428108215332,115593288,0.0,0.0,AKBNK.IS
2020-05-29 00:00:00+03:00,4.638219072980627,4.687474448959469,4.613591189267741,4.662846565246582,103113506,0.0,0.0,AKBNK.IS
2020-06-01 00:00:00+03:00,4.7203114412468405,4.76135778427124,4.687474523406095,4.76135778427124,71788058,0.0,0.0,AKBNK.IS
2020-06-02 00:00:00+03:00,4.77777692018649,4.810613842680115,4.73673057134596,4.753149032592773,78465561,0.0,0.0,AKBNK.IS
2020-06-03 00:00:00+03:00,4.794194416764087,4.835240365898516,4.777775958820932,4.802403450012207,82702635,0.0,0.0,AKBNK.IS
2020-06-04 00:00:00+03:00,4.818822192863723,4.827031618044132,4.769566816122081,4.77777624130249,57869986,0.0,0.0,AKBNK.IS
2020-06-05 00:00:00+03:00,4.802403724647994,4.85986852645874,4.7777762320483435,4.85986852645874,73405929,0.0,0.0,AKBNK.IS
2020-06-08 00:00:00+03:00,4.8762865073774115,4.917332454835903,4.827031135559082,4.827031135559082,75117353,0.0,0.0,AKBNK.IS
2020-06-09 00:00:00+03:00,4.859868248536705,4.88449573972798,4.777775958820932,4.802403450012207,50544346,0.0,0.0,AKBNK.IS
2020-06-10 00:00:00+03:00,4.818822189092036,4.851659106894096,4.802403730191006,4.81061315536499,59637585,0.0,0.0,AKBNK.IS
2020-06-11 00:00:00+03:00,4.777776243191613,4.794194702111985,4.736729900167213,4.76135778427124,66956764,0.0,0.0,AKBNK.IS
2020-06-12 00:00:00+03:00,4.71210201420003,4.785985275035961,4.71210201420003,4.77777624130249,59076358,0.0,0.0,AKBNK.IS
2020-06-15 00:00:00+03:00,4.736730381616996,4.753148842206171,4.703893460438648,4.728521347045898,46376707,0.0,0.0,AKBNK.IS
2020-06-16 00:00:00+03:00,4.810612874707242,4.868077281784824,4.802403450012207,4.802403450012207,83904956,0.0,0.0,AKBNK.IS
2020-06-17 00:00:00+03:00,4.810613354914722,4.835240848564374,4.761357976168463,4.785985469818115,49917842,0.0,0.0,AKBNK.IS
2020-06-18 00:00:00+03:00,4.777776435750549,4.802403929400201,4.761357976168463,4.785985469818115,49029587,0.0,0.0,AKBNK.IS
2020-06-19 00:00:00+03:00,4.810613144371436,4.933751781571223,4.794194685507926,4.90912389755249,171312435,0.0,0.0,AKBNK.IS
2020-06-22 00:00:00+03:00,5.015844059532285,5.1061453872636475,4.9912161755938635,5.05689001083374,171673990,0.0,0.0,AKBNK.IS
2020-06-23 00:00:00+03:00,5.089726733193752,5.097936158007261,5.015843867106766,5.032262325286865,72885418,0.0,0.0,AKBNK.IS
2020-06-24 00:00:00+03:00,5.015844277139692,5.015844277139692,4.884496209514598,4.900914669036865,74927108,0.0,0.0,AKBNK.IS
2020-06-25 00:00:00+03:00,4.859869006769397,4.884496501803033,4.818822659784037,4.843450546264648,107481761,0.0,0.0,AKBNK.IS
2020-06-26 00:00:00+03:00,4.884496501803033,4.892705927778895,4.8270320857599,4.843450546264648,57881474,0.0,0.0,AKBNK.IS
2020-06-29 00:00:00+03:00,4.8434503220499465,5.024053379241645,4.818822436709418,5.015844345092773,138194135,0.0,0.0,AKBNK.IS
2020-06-30 00:00:00+03:00,5.048681264582173,5.065099724326873,4.991216459752245,5.015844345092773,111120177,0.0,0.0,AKBNK.IS
2020-07-01 00:00:00+03:00,5.032262739228336,5.04047177327018,4.868077752474974,4.884496212005615,128495691,0.0,0.0,AKBNK.IS
2020-07-02 00:00:00+03:00,4.8927056325206655,4.950170436542968,4.884496207040214,4.917333126068115,75052411,0.0,0.0,AKBNK.IS
2020-07-03 00:00:00+03:00,4.925542848788393,4.933752274764256,4.810613625255151,4.843450546264648,86215975,0.0,0.0,AKBNK.IS
2020-07-06 00:00:00+03:00,4.900914461638001,5.01584406487719,4.8680775439830715,5.00763463973999,91665694,0.0,0.0,AKBNK.IS
2020-07-07 00:00:00+03:00,5.007634647020329,5.040471564722998,4.9173329276145195,4.94196081161499,131477896,0.0,0.0,AKBNK.IS
2020-07-08 00:00:00+03:00,4.925542361987058,4.933751787151566,4.818822183530074,4.85986852645874,160432786,0.0,0.0,AKBNK.IS
2020-07-09 00:00:00+03:00,4.876286996713847,4.876286996713847,4.728520866430496,4.76135778427124,82758441,0.0,0.0,AKBNK.IS
2020-07-10 00:00:00+03:00,4.720311165786959,4.720311165786959,4.646427909233368,4.703892707824707,75387123,0.0,0.0,AKBNK.IS
2020-07-13 00:00:00+03:00,4.761357500877778,4.818821907955361,4.728520584991469,4.802403450012207,99818836,0.0,0.0,AKBNK.IS
2020-07-14 00:00:00+03:00,4.794195381433303,4.810613842680115,4.744939997692864,4.753149032592773,59054843,0.0,0.0,AKBNK.IS
2020-07-16 00:00:00+03:00,4.753148076182743,4.84344979059355,4.744939042934623,4.802403450012207,71262780,0.0,0.0,AKBNK.IS
2020-07-17 00:00:00+03:00,4.818822192863723,4.818822192863723,4.76135778238861,4.77777624130249,52408960,0.0,0.0,AKBNK.IS
2020-07-20 00:00:00+03:00,4.769567012786865,4.794194897896642,4.753148553195998,4.769567012786865,45063288,0.0,0.0,AKBNK.IS
2020-07-21 00:00:00+03:00,4.794194700216371,4.868077569605364,4.7531483572082,4.77777624130249,131889900,0.0,0.0,AKBNK.IS
2020-07-22 00:00:00+03:00,4.78598527692833,4.802403735848702,4.76135778427124,4.76135778427124,61531634,0.0,0.0,AKBNK.IS
2020-07-23 00:00:00+03:00,4.785985472377733,4.81061335748751,4.753148553195998,4.769567012786865,48470850,0.0,0.0,AKBNK.IS
2020-07-24 00:00:00+03:00,4.744939524252148,4.753148558332977,4.720311639115754,4.736730098724365,29863962,0.0,0.0,AKBNK.IS
2020-07-27 00:00:00+03:00,4.761358188855164,4.769567223289422,4.6792654958307525,4.69568395614624,43319180,0.0,0.0,AKBNK.IS
2020-07-28 00:00:00+03:00,4.695683497807295,4.695683497807295,4.506871026885412,4.515080451965332,71564939,0.0,0.0,AKBNK.IS
2020-07-29 00:00:00+03:00,4.539708351490489,4.5561268102602925,4.31805896237467,4.367314338684082,105635722,0.0,0.0,AKBNK.IS
2020-07-30 00:00:00+03:00,4.359104834091892,4.383732717521001,4.277012541739743,4.301640033721924,66184581,0.0,0.0,AKBNK.IS
2020-08-04 00:00:00+03:00,4.350896107234508,4.367314566862123,4.079990936208427,4.162083625793457,145260925,0.0,0.0,AKBNK.IS
2020-08-05 00:00:00+03:00,4.178501806968893,4.194920265502395,4.096409122854457,4.121037006378174,189993024,0.0,0.0,AKBNK.IS
2020-08-06 00:00:00+03:00,4.121036939526601,4.121036939526601,3.8583412158051047,3.8747596740722656,238947444,0.0,0.0,AKBNK.IS
2020-08-07 00:00:00+03:00,3.858341297678322,3.9158060985562373,3.718784595169551,3.907597064971924,190918249,0.0,0.0,AKBNK.IS
2020-08-10 00:00:00+03:00,3.8747599515683375,3.93222475534228,3.8419230326823564,3.899387836456299,95633375,0.0,0.0,AKBNK.IS
2020-08-11 00:00:00+03:00,3.9240154997355474,4.170292377471924,3.915806074754204,4.170292377471924,242007382,0.0,0.0,AKBNK.IS
2020-08-12 00:00:00+03:00,4.170292659883787,4.211339004676302,4.071781902118096,4.162083625793457,182905027,0.0,0.0,AKBNK.IS
2020-08-13 00:00:00+03:00,4.162083348435392,4.194920265502395,4.096409122854457,4.121037006378174,133654621,0.0,0.0,AKBNK.IS
2020-08-14 00:00:00+03:00,4.088199812175108,4.09640884516191,4.006107525072576,4.047153472900391,88767239,0.0,0.0,AKBNK.IS
2020-08-17 00:00:00+03:00,4.038945184396653,4.137455947077797,4.014317298002879,4.104619026184082,86895141,0.0,0.0,AKBNK.IS
2020-08-18 00:00:00+03:00,4.104618546354343,4.186710838992044,4.088200087826803,4.137455463409424,106154782,0.0,0.0,AKBNK.IS
2020-08-19 00:00:00+03:00,4.162083338103045,4.235966205596924,4.145664879610303,4.235966205596924,139151894,0.0,0.0,AKBNK.IS
2020-08-20 00:00:00+03:00,4.219548036144763,4.219548036144763,4.1456651635898805,4.178502082824707,104882255,0.0,0.0,AKBNK.IS
2020-08-21 00:00:00+03:00,4.203129296005551,4.285221588613682,4.129246428381699,4.153873920440674,210265025,0.0,0.0,AKBNK.IS
2020-08-24 00:00:00+03:00,4.170292867971511,4.178502293918427,4.104619026184082,4.104619026184082,60999660,0.0,0.0,AKBNK.IS
2020-08-25 00:00:00+03:00,4.12103672781533,4.145664609674317,3.989689068425806,4.014316558837891,81786609,0.0,0.0,AKBNK.IS
2020-08-26 00:00:00+03:00,4.006108270223971,4.104619033070387,3.98148038378888,4.071782112121582,92612259,0.0,0.0,AKBNK.IS
2020-08-27 00:00:00+03:00,4.1128282520826955,4.153874205479873,4.096409400987477,4.129246711730957,65690717,0.0,0.0,AKBNK.IS
2020-08-28 00:00:00+03:00,4.145665373024713,4.153874407524654,4.079991139790309,4.104619026184082,72938110,0.0,0.0,AKBNK.IS
2020-08-31 00:00:00+03:00,4.137455474182714,4.137455474182714,3.997898380611772,4.022526264190674,67302109,0.0,0.0,AKBNK.IS
2020-09-01 00:00:00+03:00,4.030735294692965,4.0799906703664535,3.965061460461647,4.055363178253174,89891234,0.0,0.0,AKBNK.IS
2020-09-02 00:00:00+03:00,4.071781354754601,4.088199812175108,4.014316558059378,4.047153472900391,83574325,0.0,0.0,AKBNK.IS
2020-09-03 00:00:00+03:00,4.055362898120568,4.079990388532653,4.0061075258494965,4.014316558837891,65829432,0.0,0.0,AKBNK.IS
2020-09-04 00:00:00+03:00,4.006107999383173,4.047153952070699,3.997898573977498,4.030735492706299,49910278,0.0,0.0,AKBNK.IS
2020-09-07 00:00:00+03:00,4.047153753250794,4.063572211808624,4.014316836135135,4.055363178253174,40660275,0.0,0.0,AKBNK.IS
2020-09-08 00:00:00+03:00,4.063572214892938,4.071781639901548,4.006107805620383,4.022526264190674,56254069,0.0,0.0,AKBNK.IS
2020-09-09 00:00:00+03:00,4.014316839182063,4.038944722760966,4.006107805620383,4.022526264190674,37420995,0.0,0.0,AKBNK.IS
2020-09-10 00:00:00+03:00,4.030735294692965,4.096409128924283,4.0061078025796855,4.055363178253174,105150156,0.0,0.0,AKBNK.IS
2020-09-11 00:00:00+03:00,4.055363179785958,4.071781638349994,4.022526262657888,4.038944721221924,45175513,0.0,0.0,AKBNK.IS
2020-09-14 00:00:00+03:00,4.047153756322646,4.047153756322646,4.014316839182063,4.022526264190674,33018249,0.0,0.0,AKBNK.IS
2020-09-15 00:00:00+03:00,4.02252674452743,4.038945205058277,3.9814803974768225,4.006108283996582,46649434,0.0,0.0,AKBNK.IS
2020-09-16 00:00:00+03:00,4.014316558837891,4.030735016261581,3.9978981014142003,4.014316558837891,26724695,0.0,0.0,AKBNK.IS
2020-09-17 00:00:00+03:00,3.989689350128174,4.014316842279146,3.9814799251132293,3.989689350128174,40644852,0.0,0.0,AKBNK.IS
2020-09-18 00:00:00+03:00,4.006108246319263,4.022526706695696,3.9732713255663983,3.981480360031128,42426466,0.0,0.0,AKBNK.IS
2020-09-21 00:00:00+03:00,3.9978988410727254,4.006108267026862,3.858341731428191,3.882969617843628,69515616,0.0,0.0,AKBNK.IS
2020-09-22 00:00:00+03:00,3.882969617843628,3.915806538766227,3.8665511573823284,3.882969617843628,43333637,0.0,0.0,AKBNK.IS
2020-09-23 00:00:00+03:00,3.9075973008152585,3.9650617137145123,3.891178449761809,3.924015760421753,60690088,0.0,0.0,AKBNK.IS
2020-09-24 00:00:00+03:00,3.8911781940493917,4.153873921936964,3.8911781940493917,4.137455463409424,226509840,0.0,0.0,AKBNK.IS
2020-09-25 00:00:00+03:00,4.2441761150120785,4.277013035745687,4.178502273544862,4.203129768371582,145957226,0.0,0.0,AKBNK.IS
2020-09-28 00:00:00+03:00,4.203129299045681,4.219547757579183,4.104618547844672,4.121037006378174,85706776,0.0,0.0,AKBNK.IS
2020-09-29 00:00:00+03:00,4.129246630932237,4.170292583526251,4.055363368237285,4.096409320831299,82855699,0.0,0.0,AKBNK.IS
2020-09-30 00:00:00+03:00,4.178502075156607,4.235966487988621,4.1374557304649215,4.227757453918457,91008186,0.0,0.0,AKBNK.IS
2020-10-01 00:00:00+03:00,4.252384945014928,4.326268208836684,4.211338991794916,4.244175910949707,123998051,0.0,0.0,AKBNK.IS
2020-10-02 00:00:00+03:00,4.227757172074017,4.260594089059502,4.203129288611438,4.235966205596924,92460447,0.0,0.0,AKBNK.IS
2020-10-05 00:00:00+03:00,4.252384662628174,4.2688031211152735,4.235966204141074,4.252384662628174,48731413,0.0,0.0,AKBNK.IS
2020-10-06 00:00:00+03:00,4.2605940905352115,4.301640041057822,4.211338715039923,4.219547748565674,93659311,0.0,0.0,AKBNK.IS
2020-10-07 00:00:00+03:00,4.194920545048687,4.203129579139017,4.153874200256172,4.162083625793457,73454966,0.0,0.0,AKBNK.IS
2020-10-08 00:00:00+03:00,4.178501803946577,4.178501803946577,4.1046185448757955,4.153873920440674,69081027,0.0,0.0,AKBNK.IS
2020-10-09 00:00:00+03:00,4.170292649639489,4.235966487988621,4.145665155982041,4.227757453918457,73643687,0.0,0.0,AKBNK.IS
2020-10-12 00:00:00+03:00,4.252384942473689,4.277012827548541,4.227757448845789,4.260594367980957,68279294,0.0,0.0,AKBNK.IS
2020-10-13 00:00:00+03:00,4.252384664089667,4.260594089059502,4.211338713581274,4.235966205596924,49827061,0.0,0.0,AKBNK.IS
2020-10-14 00:00:00+03:00,4.235966205596924,4.244175630566759,4.203129288611438,4.235966205596924,69256360,0.0,0.0,AKBNK.IS
